candidate_name,pollster,sample_size,end_date,numeric_grade,methodology,state,pct,pollscore,transparency_score,start_date,num_harris
Kamala Harris,Marquette Law School,801,2024-08-01,3,Live Phone/Email,Wisconsin,46,-1.1,10,2024-07-24,368
Kamala Harris,Fabrizio/Impact,600,2024-07-31,1.7,Live Phone,Georgia,44,-0.3,2,2024-07-24,264
Kamala Harris,Fabrizio/Impact,600,2024-07-31,1.7,Live Phone,Georgia,48,-0.3,2,2024-07-24,288
Kamala Harris,GQR,500,2024-07-30,2,Live Phone,Pennsylvania,50,0.1,5.5,2024-07-26,250
Kamala Harris,Public Opinion Strategies,400,2024-07-29,1.6,Online Panel/Text-to-Web,Arizona,43,0.3,3,2024-07-23,172
Kamala Harris,Public Opinion Strategies,400,2024-07-29,1.6,Online Panel/Text-to-Web,Michigan,45,0.3,3,2024-07-23,180
Kamala Harris,Public Opinion Strategies,400,2024-07-29,1.6,Online Panel/Text-to-Web,Nevada,45,0.3,3,2024-07-23,180
Kamala Harris,Public Opinion Strategies,400,2024-07-29,1.6,Online Panel/Text-to-Web,Pennsylvania,48,0.3,3,2024-07-23,192
Kamala Harris,Public Opinion Strategies,400,2024-07-29,1.6,Online Panel/Text-to-Web,Wisconsin,48,0.3,3,2024-07-23,192
Kamala Harris,Emerson,1000,2024-07-28,2.9,Online Panel/Text-to-Web,New Hampshire,52.4,-1.1,7,2024-07-26,524
Kamala Harris,Emerson,1000,2024-07-28,2.9,Online Panel/Text-to-Web,New Hampshire,47.7,-1.1,7,2024-07-26,477
Kamala Harris,Morning Consult,804,2024-07-28,1.9,Online Panel,Arizona,48,-0.3,3,2024-07-24,386
Kamala Harris,Morning Consult,804,2024-07-28,1.9,Online Panel,Arizona,49,-0.3,3,2024-07-24,394
Kamala Harris,Morning Consult,799,2024-07-28,1.9,Online Panel,Georgia,45,-0.3,3,2024-07-24,360
Kamala Harris,Morning Consult,799,2024-07-28,1.9,Online Panel,Georgia,47,-0.3,3,2024-07-24,376
Kamala Harris,Morning Consult,706,2024-07-28,1.9,Online Panel,Michigan,51,-0.3,3,2024-07-24,360
Kamala Harris,Morning Consult,706,2024-07-28,1.9,Online Panel,Michigan,53,-0.3,3,2024-07-24,374
Kamala Harris,Morning Consult,454,2024-07-28,1.9,Online Panel,Nevada,43,-0.3,3,2024-07-24,195
Kamala Harris,Morning Consult,454,2024-07-28,1.9,Online Panel,Nevada,47,-0.3,3,2024-07-24,213
Kamala Harris,Morning Consult,706,2024-07-28,1.9,Online Panel,North Carolina,44,-0.3,3,2024-07-24,311
Kamala Harris,Morning Consult,706,2024-07-28,1.9,Online Panel,North Carolina,46,-0.3,3,2024-07-24,325
Kamala Harris,Morning Consult,804,2024-07-28,1.9,Online Panel,Pennsylvania,44,-0.3,3,2024-07-24,354
Kamala Harris,Morning Consult,804,2024-07-28,1.9,Online Panel,Pennsylvania,46,-0.3,3,2024-07-24,370
Kamala Harris,Morning Consult,700,2024-07-28,1.9,Online Panel,Wisconsin,44,-0.3,3,2024-07-24,308
Kamala Harris,Morning Consult,700,2024-07-28,1.9,Online Panel,Wisconsin,49,-0.3,3,2024-07-24,343
Kamala Harris,Fabrizio/Impact,600,2024-07-28,1.7,Live Phone,Ohio,39,-0.3,2,2024-07-23,234
Kamala Harris,Fabrizio/Impact,600,2024-07-28,1.7,Live Phone,Ohio,42,-0.3,2,2024-07-23,252
Kamala Harris,U. North Florida,774,2024-07-27,2.8,Live Phone/Text-to-Web,Florida,42,-0.6,10,2024-07-24,325
Kamala Harris,Hoffman Research,700,2024-07-26,1.7,Live Phone,Oregon,49,0.1,5,2024-07-24,343
Kamala Harris,Hoffman Research,700,2024-07-26,1.7,Live Phone,Oregon,45,0.1,5,2024-07-24,315
Kamala Harris,St. Anselm,2083,2024-07-25,2.4,Online Panel,New Hampshire,50,-0.5,6,2024-07-24,1042
Kamala Harris,PPP,581,2024-07-25,1.4,IVR/Text-to-Web,Washington,52,0,4,2024-07-24,302
Kamala Harris,U. New Hampshire,1445,2024-07-25,2.6,Online Panel/Text-to-Web,Maine,48,-0.3,10,2024-07-23,694
Kamala Harris,U. New Hampshire,1445,2024-07-25,2.6,Online Panel/Text-to-Web,Maine,54,-0.3,10,2024-07-23,780
Kamala Harris,U. New Hampshire,2875,2024-07-25,2.6,Online Panel/Text-to-Web,New Hampshire,49,-0.3,10,2024-07-23,1409
Kamala Harris,U. New Hampshire,2875,2024-07-25,2.6,Online Panel/Text-to-Web,New Hampshire,53,-0.3,10,2024-07-23,1524
Kamala Harris,SurveyUSA,656,2024-07-25,2.8,Online Panel,Minnesota,50,-1.3,8,2024-07-23,328
Kamala Harris,U. New Hampshire,732,2024-07-25,2.6,Online Panel/Text-to-Web,Maine,56,-0.3,10,2024-07-23,410
Kamala Harris,U. New Hampshire,732,2024-07-25,2.6,Online Panel/Text-to-Web,Maine,60,-0.3,10,2024-07-23,439
Kamala Harris,U. New Hampshire,701,2024-07-25,2.6,Online Panel/Text-to-Web,Maine,40,-0.3,10,2024-07-23,280
Kamala Harris,U. New Hampshire,701,2024-07-25,2.6,Online Panel/Text-to-Web,Maine,49,-0.3,10,2024-07-23,343
Kamala Harris,Redfield & Wilton Strategies,435,2024-07-24,1.8,Online Panel,Nevada,43,0.4,9,2024-07-22,187
Kamala Harris,Redfield & Wilton Strategies,851,2024-07-24,1.8,Online Panel,Pennsylvania,42,0.4,9,2024-07-22,357
Kamala Harris,Redfield & Wilton Strategies,586,2024-07-24,1.8,Online Panel,North Carolina,43,0.4,9,2024-07-22,252
Kamala Harris,Redfield & Wilton Strategies,510,2024-07-24,1.8,Online Panel,Arizona,43,0.4,9,2024-07-22,219
Kamala Harris,Redfield & Wilton Strategies,572,2024-07-24,1.8,Online Panel,Florida,39,0.4,9,2024-07-22,223
Kamala Harris,Redfield & Wilton Strategies,1180,2024-07-24,1.8,Online Panel,Georgia,42,0.4,9,2024-07-22,496
Kamala Harris,Redfield & Wilton Strategies,512,2024-07-24,1.8,Online Panel,Michigan,41,0.4,9,2024-07-22,210
Kamala Harris,Redfield & Wilton Strategies,475,2024-07-24,1.8,Online Panel,Minnesota,44,0.4,9,2024-07-22,209
Kamala Harris,Redfield & Wilton Strategies,523,2024-07-24,1.8,Online Panel,Wisconsin,44,0.4,9,2024-07-22,230
Kamala Harris,Glengariff Group Inc.,600,2024-07-24,1.5,Live Phone,Michigan,41.6,-0.2,1,2024-07-22,250
Kamala Harris,Beacon/Shaw,1046,2024-07-24,2.8,Live Phone/Text-to-Web,Wisconsin,46,-1.1,9,2024-07-22,481
Kamala Harris,Beacon/Shaw,1046,2024-07-24,2.8,Live Phone/Text-to-Web,Wisconsin,49,-1.1,9,2024-07-22,513
Kamala Harris,Beacon/Shaw,1034,2024-07-24,2.8,Live Phone/Text-to-Web,Pennsylvania,45,-1.1,9,2024-07-22,465
Kamala Harris,Beacon/Shaw,1034,2024-07-24,2.8,Live Phone/Text-to-Web,Pennsylvania,49,-1.1,9,2024-07-22,507
Kamala Harris,Beacon/Shaw,1071,2024-07-24,2.8,Live Phone/Text-to-Web,Minnesota,47,-1.1,9,2024-07-22,503
Kamala Harris,Beacon/Shaw,1071,2024-07-24,2.8,Live Phone/Text-to-Web,Minnesota,52,-1.1,9,2024-07-22,557
Kamala Harris,Beacon/Shaw,1012,2024-07-24,2.8,Live Phone/Text-to-Web,Michigan,43,-1.1,9,2024-07-22,435
Kamala Harris,Beacon/Shaw,1012,2024-07-24,2.8,Live Phone/Text-to-Web,Michigan,49,-1.1,9,2024-07-22,496
Kamala Harris,Targoz Market Research,1200,2024-07-24,1.8,Online Panel,Florida,39,0.1,7,2024-07-19,468
Kamala Harris,Targoz Market Research,988,2024-07-24,1.8,Online Panel,Florida,42,0.1,7,2024-07-19,415
Kamala Harris,Emerson,800,2024-07-23,2.9,IVR/Online Panel/Text-to-Web,Arizona,47.4,-1.1,7,2024-07-22,379
Kamala Harris,Emerson,800,2024-07-23,2.9,IVR/Online Panel/Text-to-Web,Arizona,39.8,-1.1,7,2024-07-22,318
Kamala Harris,Emerson,800,2024-07-23,2.9,IVR/Online Panel/Text-to-Web,Georgia,48.9,-1.1,7,2024-07-22,391
Kamala Harris,Emerson,800,2024-07-23,2.9,IVR/Online Panel/Text-to-Web,Georgia,43.3,-1.1,7,2024-07-22,346
Kamala Harris,Emerson,800,2024-07-23,2.9,IVR/Online Panel/Text-to-Web,Michigan,49.1,-1.1,7,2024-07-22,393
Kamala Harris,Emerson,800,2024-07-23,2.9,IVR/Online Panel/Text-to-Web,Michigan,43.8,-1.1,7,2024-07-22,350
Kamala Harris,Emerson,845,2024-07-23,2.9,IVR/Online Panel/Text-to-Web,Wisconsin,50.6,-1.1,7,2024-07-22,428
Kamala Harris,Emerson,845,2024-07-23,2.9,IVR/Online Panel/Text-to-Web,Wisconsin,45.4,-1.1,7,2024-07-22,384
Kamala Harris,Emerson,850,2024-07-23,2.9,IVR/Online Panel/Text-to-Web,Pennsylvania,48.9,-1.1,7,2024-07-22,416
Kamala Harris,Emerson,850,2024-07-23,2.9,IVR/Online Panel/Text-to-Web,Pennsylvania,44.3,-1.1,7,2024-07-22,377
Kamala Harris,North Star Opinion Research,600,2024-07-23,1.1,Live Phone,Pennsylvania,45,0.3,3,2024-07-20,270
